pointer,KJ934637,NC_001918
1098,55.00000000000001,61.0
1099,56.00000000000001,61.0
1100,56.00000000000001,61.0
1101,56.00000000000001,62.0
1102,56.00000000000001,62.0
1103,56.99999999999999,63.0
1104,57.99999999999999,64.0
1105,59.0,65.0
1106,59.0,65.0
1107,59.0,65.0
1108,60.0,66.0
1109,60.0,66.0
1110,59.0,65.0
1111,59.0,65.0
1112,60.0,66.0
1113,60.0,66.0
1114,59.0,66.0
1115,57.99999999999999,65.0
1116,57.99999999999999,65.0
1117,57.99999999999999,65.0
1118,56.99999999999999,64.0
1119,56.00000000000001,64.0
1120,56.00000000000001,65.0
1121,56.00000000000001,65.0
1122,55.00000000000001,64.0
1123,55.00000000000001,64.0
1124,56.00000000000001,65.0
1125,55.00000000000001,64.0
1126,55.00000000000001,64.0
1127,55.00000000000001,64.0
1128,55.00000000000001,64.0
1129,55.00000000000001,63.0
1130,55.00000000000001,63.0
1131,55.00000000000001,63.0
1132,55.00000000000001,63.0
1133,55.00000000000001,63.0
1134,55.00000000000001,63.0
1135,54.0,62.0
1136,55.00000000000001,62.0
1137,54.0,61.0
1138,55.00000000000001,61.0
1139,55.00000000000001,61.0
1140,55.00000000000001,61.0
1141,55.00000000000001,61.0
1142,56.00000000000001,60.0
1143,56.00000000000001,59.0
1144,56.00000000000001,59.0
1145,55.00000000000001,57.99999999999999
1146,54.0,56.99999999999999
1147,54.0,56.00000000000001
1148,55.00000000000001,56.00000000000001
1149,56.00000000000001,56.00000000000001
1150,56.99999999999999,55.00000000000001
1151,56.99999999999999,54.0
1152,56.00000000000001,53.0
1153,56.99999999999999,54.0
1154,56.99999999999999,54.0
1155,56.99999999999999,54.0
1156,56.00000000000001,54.0
1157,56.00000000000001,54.0
1158,56.00000000000001,54.0
1159,56.99999999999999,55.00000000000001
1160,56.99999999999999,55.00000000000001
1161,56.99999999999999,56.00000000000001
1162,57.99999999999999,56.00000000000001
1163,56.99999999999999,55.00000000000001
1164,56.00000000000001,54.0
1165,56.99999999999999,54.0
1166,56.99999999999999,54.0
1167,56.99999999999999,54.0
1168,57.99999999999999,55.00000000000001
1169,57.99999999999999,55.00000000000001
1170,56.99999999999999,55.00000000000001
1171,56.99999999999999,55.00000000000001
1172,56.99999999999999,55.00000000000001
1173,56.99999999999999,55.00000000000001
1174,57.99999999999999,56.00000000000001
1175,57.99999999999999,56.00000000000001
1176,57.99999999999999,55.00000000000001
1177,59.0,55.00000000000001
1178,59.0,55.00000000000001
1179,57.99999999999999,55.00000000000001
1180,59.0,56.00000000000001
1181,59.0,56.00000000000001
1182,59.0,56.00000000000001
1183,59.0,56.00000000000001
1184,59.0,56.99999999999999
1185,60.0,57.99999999999999
1186,60.0,57.99999999999999
1187,60.0,57.99999999999999
1188,60.0,57.99999999999999
1189,60.0,59.0
1190,59.0,57.99999999999999
1191,57.99999999999999,56.99999999999999
1192,57.99999999999999,56.99999999999999
1193,57.99999999999999,56.00000000000001
1194,56.99999999999999,55.00000000000001
1195,57.99999999999999,56.00000000000001
1196,57.99999999999999,56.00000000000001
1197,56.99999999999999,55.00000000000001
1198,56.99999999999999,55.00000000000001
1199,56.99999999999999,55.00000000000001
1200,56.00000000000001,54.0
1201,56.00000000000001,53.0
1202,56.00000000000001,53.0
1203,55.00000000000001,52.0
1204,55.00000000000001,52.0
1205,55.00000000000001,51.0
1206,54.0,50.0
1207,53.0,49.0
1208,52.0,48.0
1209,51.0,47.0
1210,51.0,47.0
1211,51.0,47.0
1212,50.0,47.0
1213,50.0,47.0
1214,51.0,48.0
1215,51.0,48.0
1216,51.0,47.0
1217,51.0,47.0
1218,52.0,48.0
1219,52.0,47.0
1220,52.0,47.0
1221,51.0,46.0
1222,52.0,47.0
1223,51.0,47.0
1224,50.0,46.0
1225,50.0,47.0
1226,51.0,47.0
1227,52.0,48.0
1228,53.0,49.0
1229,54.0,50.0
1230,55.00000000000001,51.0
1231,56.00000000000001,52.0
1232,56.99999999999999,53.0
1233,56.00000000000001,52.0
1234,55.00000000000001,51.0
1235,56.00000000000001,52.0
1236,56.00000000000001,53.0
1237,56.99999999999999,53.0
1238,56.99999999999999,52.0
1239,56.00000000000001,51.0
1240,56.00000000000001,50.0
1241,56.99999999999999,51.0
1242,56.00000000000001,52.0
1243,56.99999999999999,52.0
1244,57.99999999999999,52.0
1245,57.99999999999999,52.0
1246,57.99999999999999,52.0
1247,57.99999999999999,53.0
1248,56.99999999999999,52.0
1249,56.00000000000001,51.0
1250,55.00000000000001,52.0
1251,55.00000000000001,52.0
1252,55.00000000000001,52.0
1253,55.00000000000001,51.0
1254,54.0,50.0
1255,54.0,50.0
1256,55.00000000000001,50.0
1257,54.0,49.0
1258,54.0,49.0
1259,54.0,49.0
1260,53.0,48.0
1261,54.0,48.0
1262,54.0,49.0
1263,54.0,49.0
1264,55.00000000000001,50.0
1265,55.00000000000001,50.0
1266,55.00000000000001,49.0
1267,54.0,48.0
1268,54.0,48.0
1269,53.0,47.0
1270,54.0,47.0
1271,54.0,48.0
1272,54.0,48.0
1273,54.0,48.0
1274,53.0,47.0
1275,52.0,46.0
1276,52.0,47.0
1277,52.0,47.0
1278,51.0,46.0
1279,52.0,45.0
1280,52.0,44.0
1281,52.0,44.0
1282,51.0,43.0
1283,51.0,43.0
1284,50.0,42.0
1285,49.0,41.0
1286,49.0,41.0
1287,48.0,41.0
1288,48.0,41.0
1289,47.0,40.0
1290,47.0,40.0
1291,48.0,41.0
1292,49.0,42.0
1293,48.0,42.0
1294,48.0,43.0
1295,47.0,43.0
1296,48.0,43.0
1297,48.0,43.0
1298,49.0,44.0
1299,49.0,44.0
1300,50.0,45.0
1301,51.0,46.0
1302,50.0,45.0
1303,51.0,46.0
1304,51.0,46.0
1305,50.0,46.0
1306,50.0,46.0
1307,51.0,47.0
1308,51.0,47.0
1309,52.0,47.0
1310,53.0,48.0
1311,53.0,48.0
1312,53.0,47.0
1313,53.0,47.0
1314,53.0,47.0
1315,54.0,48.0
1316,54.0,49.0
1317,54.0,49.0
1318,54.0,49.0
1319,55.00000000000001,50.0
1320,54.0,50.0
1321,55.00000000000001,51.0
1322,54.0,50.0
1323,55.00000000000001,50.0
1324,55.00000000000001,50.0
1325,56.00000000000001,50.0
1326,56.00000000000001,51.0
1327,56.00000000000001,50.0
1328,56.00000000000001,50.0
1329,56.00000000000001,50.0
1330,56.00000000000001,50.0
1331,56.00000000000001,50.0
1332,56.00000000000001,50.0
1333,56.99999999999999,51.0
1334,57.99999999999999,52.0
1335,56.99999999999999,52.0
1336,56.00000000000001,51.0
1337,56.00000000000001,52.0
1338,56.00000000000001,53.0
1339,56.99999999999999,54.0
1340,56.00000000000001,54.0
1341,56.00000000000001,54.0
1342,56.00000000000001,53.0
1343,56.00000000000001,54.0
1344,56.00000000000001,55.00000000000001
1345,56.99999999999999,56.00000000000001
1346,57.99999999999999,56.99999999999999
1347,59.0,56.00000000000001
1348,59.0,56.00000000000001
1349,60.0,56.99999999999999
1350,60.0,56.00000000000001
1351,61.0,56.99999999999999
1352,62.0,57.99999999999999
1353,61.0,57.99999999999999
1354,61.0,57.99999999999999
1355,62.0,59.0
1356,62.0,60.0
1357,63.0,61.0
1358,63.0,61.0
1359,62.0,61.0
1360,63.0,62.0
1361,62.0,61.0
1362,62.0,60.0
1363,63.0,61.0
1364,63.0,61.0
1365,63.0,60.0
1366,63.0,61.0
1367,63.0,61.0
1368,63.0,60.0
1369,64.0,61.0
1370,64.0,61.0
1371,64.0,61.0
1372,64.0,61.0
1373,63.0,60.0
1374,64.0,61.0
1375,65.0,62.0
1376,65.0,62.0
1377,65.0,62.0
1378,66.0,63.0
1379,66.0,64.0
1380,65.0,64.0
1381,65.0,64.0
1382,65.0,65.0
1383,64.0,64.0
1384,65.0,65.0
1385,66.0,66.0
1386,67.0,67.0
1387,67.0,66.0
1388,66.0,65.0
1389,67.0,66.0
1390,68.0,67.0
1391,68.0,67.0
1392,67.0,66.0
1393,67.0,67.0
1394,68.0,67.0
1395,68.0,66.0
1396,68.0,67.0
1397,69.0,68.0
1398,68.0,68.0
1399,68.0,68.0
1400,68.0,68.0
1401,67.0,67.0
1402,67.0,67.0
1403,66.0,66.0
1404,65.0,65.0
1405,65.0,65.0
1406,65.0,65.0
1407,64.0,64.0
1408,65.0,65.0
1409,64.0,65.0
1410,63.0,65.0
1411,63.0,65.0
1412,63.0,65.0
1413,63.0,65.0
1414,63.0,65.0
1415,62.0,64.0
1416,62.0,64.0
1417,62.0,65.0
1418,61.0,64.0
1419,60.0,63.0
1420,61.0,63.0
1421,61.0,63.0
1422,62.0,63.0
1423,62.0,63.0
1424,63.0,64.0
1425,63.0,63.0
1426,63.0,63.0
1427,62.0,63.0
1428,61.0,62.0
1429,61.0,62.0
1430,61.0,62.0
1431,61.0,62.0
1432,61.0,62.0
1433,61.0,62.0
1434,61.0,62.0
1435,61.0,61.0
1436,62.0,62.0
1437,61.0,61.0
1438,61.0,61.0
1439,61.0,61.0
1440,62.0,61.0
1441,61.0,61.0
1442,61.0,61.0
1443,60.0,61.0
1444,60.0,60.0
1445,60.0,60.0
1446,59.0,59.0
1447,59.0,60.0
1448,60.0,61.0
1449,59.0,60.0
1450,60.0,61.0
1451,60.0,61.0
1452,59.0,60.0
1453,60.0,61.0
1454,61.0,62.0
1455,60.0,61.0
1456,59.0,60.0
1457,57.99999999999999,60.0
1458,56.99999999999999,59.0
1459,56.99999999999999,59.0
1460,56.99999999999999,59.0
1461,56.99999999999999,59.0
1462,56.00000000000001,60.0
1463,56.00000000000001,60.0
1464,56.00000000000001,59.0
1465,56.00000000000001,59.0
1466,55.00000000000001,57.99999999999999
1467,55.00000000000001,59.0
1468,54.0,59.0
1469,53.0,57.99999999999999
1470,52.0,56.99999999999999
1471,52.0,56.99999999999999
1472,51.0,56.00000000000001
1473,51.0,56.00000000000001
1474,50.0,55.00000000000001
1475,50.0,54.0
1476,49.0,54.0
1477,49.0,54.0
1478,49.0,54.0
1479,48.0,54.0
1480,48.0,54.0
1481,49.0,55.00000000000001
1482,49.0,54.0
1483,50.0,55.00000000000001
1484,49.0,54.0
1485,48.0,54.0
1486,48.0,54.0
1487,48.0,54.0
1488,48.0,55.00000000000001
1489,47.0,55.00000000000001
1490,46.0,54.0
1491,45.0,53.0
1492,46.0,54.0
1493,47.0,54.0
1494,47.0,53.0
1495,48.0,54.0
1496,47.0,53.0
1497,47.0,53.0
1498,47.0,52.0
1499,47.0,52.0
1500,46.0,51.0
1501,47.0,52.0
1502,48.0,53.0
1503,49.0,54.0
1504,49.0,54.0
1505,49.0,54.0
1506,49.0,54.0
1507,50.0,55.00000000000001
1508,49.0,55.00000000000001
1509,49.0,56.00000000000001
1510,50.0,56.00000000000001
1511,51.0,56.99999999999999
1512,51.0,56.99999999999999
1513,51.0,56.99999999999999
1514,51.0,56.99999999999999
1515,51.0,56.99999999999999
1516,51.0,56.99999999999999
1517,52.0,56.99999999999999
1518,53.0,57.99999999999999
1519,54.0,59.0
1520,53.0,57.99999999999999
1521,53.0,57.99999999999999
1522,53.0,59.0
1523,53.0,59.0
1524,53.0,59.0
1525,53.0,60.0
1526,52.0,59.0
1527,52.0,60.0
1528,53.0,61.0
1529,53.0,61.0
1530,52.0,60.0
1531,51.0,59.0
1532,51.0,59.0
1533,51.0,59.0
1534,51.0,59.0
1535,51.0,59.0
1536,50.0,59.0
1537,50.0,59.0
1538,50.0,59.0
1539,49.0,57.99999999999999
1540,49.0,59.0
1541,50.0,59.0
1542,50.0,60.0
1543,51.0,60.0
1544,51.0,61.0
1545,51.0,61.0
1546,52.0,62.0
1547,52.0,62.0
1548,51.0,61.0
1549,52.0,62.0
1550,52.0,62.0
1551,51.0,61.0
1552,52.0,62.0
1553,52.0,62.0
1554,51.0,61.0
1555,51.0,61.0
1556,52.0,62.0
1557,53.0,61.0
1558,53.0,61.0
1559,54.0,60.0
1560,53.0,59.0
1561,54.0,60.0
1562,54.0,60.0
1563,53.0,59.0
1564,53.0,60.0
1565,52.0,60.0
1566,52.0,60.0
1567,53.0,60.0
1568,54.0,61.0
1569,54.0,62.0
1570,55.00000000000001,62.0
1571,55.00000000000001,61.0
1572,55.00000000000001,62.0
1573,56.00000000000001,63.0
1574,56.99999999999999,64.0
1575,56.99999999999999,64.0
1576,56.99999999999999,63.0
1577,56.99999999999999,63.0
1578,56.99999999999999,63.0
1579,57.99999999999999,63.0
1580,59.0,64.0
1581,57.99999999999999,63.0
1582,57.99999999999999,63.0
1583,56.99999999999999,62.0
1584,56.99999999999999,63.0
1585,56.99999999999999,62.0
1586,56.99999999999999,62.0
1587,56.99999999999999,63.0
1588,57.99999999999999,63.0
1589,57.99999999999999,62.0
1590,57.99999999999999,63.0
1591,57.99999999999999,64.0
1592,56.99999999999999,64.0
1593,56.00000000000001,64.0
1594,56.00000000000001,65.0
1595,55.00000000000001,64.0
1596,55.00000000000001,64.0
1597,55.00000000000001,64.0
1598,55.00000000000001,64.0
1599,54.0,63.0
1600,55.00000000000001,63.0
1601,55.00000000000001,63.0
1602,54.0,62.0
1603,54.0,62.0
1604,55.00000000000001,63.0
1605,55.00000000000001,63.0
1606,56.00000000000001,64.0
1607,55.00000000000001,63.0
1608,55.00000000000001,63.0
1609,55.00000000000001,62.0
1610,55.00000000000001,61.0
1611,54.0,60.0
1612,55.00000000000001,61.0
1613,55.00000000000001,61.0
1614,54.0,60.0
1615,55.00000000000001,61.0
1616,55.00000000000001,61.0
1617,54.0,60.0
1618,54.0,59.0
1619,54.0,59.0
1620,55.00000000000001,59.0
1621,55.00000000000001,57.99999999999999
1622,55.00000000000001,56.99999999999999
1623,55.00000000000001,56.00000000000001
1624,54.0,56.00000000000001
1625,53.0,55.00000000000001
1626,53.0,56.00000000000001
1627,54.0,56.00000000000001
1628,54.0,56.00000000000001
1629,53.0,56.00000000000001
1630,54.0,56.99999999999999
1631,55.00000000000001,57.99999999999999
1632,55.00000000000001,56.99999999999999
1633,54.0,56.00000000000001
1634,54.0,56.00000000000001
1635,54.0,56.99999999999999
1636,54.0,56.00000000000001
1637,54.0,56.00000000000001
1638,54.0,55.00000000000001
1639,54.0,55.00000000000001
1640,53.0,55.00000000000001
1641,52.0,55.00000000000001
1642,52.0,54.0
1643,51.0,53.0
1644,50.0,53.0
1645,49.0,52.0
1646,49.0,52.0
1647,49.0,51.0
1648,50.0,52.0
1649,49.0,51.0
1650,48.0,51.0
1651,48.0,51.0
1652,48.0,51.0
1653,48.0,50.0
1654,49.0,51.0
1655,49.0,51.0
1656,48.0,51.0
1657,48.0,52.0
1658,49.0,53.0
1659,48.0,53.0
1660,49.0,54.0
1661,49.0,54.0
1662,49.0,53.0
1663,50.0,54.0
1664,49.0,53.0
1665,50.0,53.0
1666,51.0,54.0
1667,51.0,54.0
1668,51.0,54.0
1669,51.0,53.0
1670,51.0,54.0
1671,51.0,55.00000000000001
1672,52.0,54.0
1673,52.0,54.0
1674,52.0,53.0
1675,51.0,53.0
1676,51.0,53.0
1677,51.0,53.0
1678,51.0,53.0
1679,51.0,53.0
1680,51.0,53.0
1681,52.0,54.0
1682,53.0,55.00000000000001
1683,53.0,55.00000000000001
1684,53.0,55.00000000000001
1685,53.0,55.00000000000001
1686,53.0,54.0
1687,53.0,54.0
1688,53.0,54.0
1689,54.0,54.0
1690,54.0,53.0
1691,55.00000000000001,53.0
1692,56.00000000000001,53.0
1693,56.99999999999999,52.0
1694,56.00000000000001,51.0
1695,56.99999999999999,51.0
1696,57.99999999999999,52.0
1697,57.99999999999999,52.0
1698,57.99999999999999,52.0
1699,59.0,52.0
1700,59.0,52.0
1701,57.99999999999999,52.0
1702,59.0,53.0
1703,59.0,53.0
1704,59.0,52.0
1705,60.0,53.0
1706,60.0,53.0
1707,60.0,54.0
1708,60.0,53.0
1709,61.0,54.0
1710,61.0,55.00000000000001
1711,62.0,56.00000000000001
1712,62.0,56.00000000000001
1713,61.0,56.00000000000001
1714,62.0,56.99999999999999
1715,62.0,56.99999999999999
1716,61.0,56.00000000000001
1717,61.0,56.99999999999999
1718,61.0,57.99999999999999
1719,60.0,57.99999999999999
1720,59.0,57.99999999999999
1721,57.99999999999999,59.0
1722,56.99999999999999,60.0
1723,56.99999999999999,61.0
1724,56.99999999999999,60.0
1725,56.99999999999999,61.0
1726,57.99999999999999,61.0
1727,57.99999999999999,61.0
1728,56.99999999999999,60.0
1729,57.99999999999999,60.0
1730,57.99999999999999,60.0
1731,56.99999999999999,59.0
1732,56.00000000000001,60.0
1733,56.99999999999999,61.0
1734,56.00000000000001,61.0
1735,56.99999999999999,61.0
1736,57.99999999999999,62.0
1737,57.99999999999999,62.0
1738,56.99999999999999,63.0
1739,57.99999999999999,64.0
1740,57.99999999999999,63.0
1741,57.99999999999999,62.0
1742,57.99999999999999,62.0
1743,57.99999999999999,63.0
1744,59.0,63.0
1745,60.0,64.0
1746,59.0,63.0
1747,57.99999999999999,63.0
1748,56.99999999999999,63.0
1749,56.99999999999999,63.0
1750,57.99999999999999,63.0
1751,59.0,64.0
1752,57.99999999999999,63.0
1753,57.99999999999999,64.0
1754,56.99999999999999,63.0
1755,57.99999999999999,63.0
1756,59.0,63.0
1757,59.0,63.0
1758,57.99999999999999,62.0
1759,59.0,63.0
1760,59.0,63.0
1761,57.99999999999999,63.0
1762,59.0,64.0
1763,59.0,64.0
1764,60.0,65.0
1765,60.0,66.0
1766,60.0,66.0
1767,60.0,66.0
1768,59.0,66.0
1769,59.0,66.0
1770,59.0,66.0
1771,59.0,66.0
1772,59.0,67.0
1773,59.0,66.0
1774,57.99999999999999,66.0
1775,57.99999999999999,66.0
1776,59.0,66.0
1777,57.99999999999999,65.0
1778,56.99999999999999,65.0
1779,56.00000000000001,64.0
1780,56.00000000000001,64.0
1781,56.00000000000001,64.0
1782,55.00000000000001,63.0
1783,56.00000000000001,64.0
1784,56.00000000000001,63.0
1785,56.00000000000001,63.0
1786,56.00000000000001,63.0
1787,56.99999999999999,62.0
1788,56.00000000000001,61.0
1789,56.00000000000001,62.0
1790,56.99999999999999,63.0
1791,56.00000000000001,62.0
1792,55.00000000000001,61.0
1793,55.00000000000001,62.0
1794,56.00000000000001,63.0
1795,56.00000000000001,63.0
1796,56.00000000000001,63.0
1797,55.00000000000001,63.0
1798,56.00000000000001,64.0
1799,56.00000000000001,65.0
1800,55.00000000000001,65.0
1801,56.00000000000001,65.0
1802,56.00000000000001,65.0
1803,56.00000000000001,65.0
1804,55.00000000000001,66.0
1805,54.0,66.0
1806,53.0,65.0
1807,53.0,65.0
1808,53.0,66.0
1809,52.0,66.0
1810,51.0,65.0
1811,51.0,65.0
1812,50.0,65.0
1813,50.0,65.0
1814,49.0,64.0
1815,48.0,64.0
1816,49.0,65.0
1817,50.0,65.0
1818,49.0,64.0
1819,50.0,64.0
1820,51.0,65.0
1821,51.0,64.0
1822,51.0,63.0
1823,50.0,63.0
1824,50.0,64.0
1825,51.0,64.0
1826,50.0,63.0
1827,49.0,62.0
1828,49.0,62.0
1829,49.0,61.0
1830,48.0,60.0
1831,49.0,61.0
1832,50.0,61.0
1833,49.0,61.0
1834,49.0,60.0
1835,49.0,60.0
1836,49.0,60.0
1837,50.0,61.0
1838,50.0,60.0
1839,49.0,59.0
1840,50.0,60.0
1841,51.0,61.0
1842,52.0,62.0
1843,52.0,61.0
1844,51.0,60.0
1845,50.0,59.0
1846,51.0,60.0
1847,52.0,61.0
1848,52.0,61.0
1849,52.0,62.0
1850,51.0,62.0
1851,50.0,62.0
1852,51.0,63.0
1853,51.0,63.0
1854,51.0,63.0
1855,51.0,64.0
1856,51.0,64.0
1857,50.0,63.0
1858,51.0,64.0
1859,51.0,64.0
1860,50.0,63.0
1861,51.0,63.0
1862,50.0,62.0
1863,50.0,62.0
1864,50.0,62.0
1865,49.0,61.0
1866,49.0,61.0
1867,49.0,60.0
1868,50.0,59.0
1869,50.0,59.0
1870,49.0,57.99999999999999
1871,49.0,57.99999999999999
1872,49.0,56.99999999999999
1873,48.0,56.99999999999999
1874,48.0,56.99999999999999
1875,49.0,56.99999999999999
1876,49.0,56.99999999999999
1877,49.0,57.99999999999999
1878,49.0,57.99999999999999
1879,49.0,57.99999999999999
1880,49.0,57.99999999999999
1881,49.0,57.99999999999999
1882,50.0,59.0
1883,50.0,59.0
1884,51.0,60.0
1885,52.0,60.0
1886,52.0,60.0
1887,51.0,60.0
1888,52.0,61.0
1889,52.0,61.0
1890,51.0,60.0
1891,52.0,61.0
1892,53.0,62.0
1893,53.0,62.0
1894,53.0,62.0
1895,53.0,63.0
1896,52.0,63.0
1897,52.0,63.0
1898,52.0,63.0
1899,51.0,62.0
1900,52.0,63.0
1901,51.0,63.0
1902,50.0,63.0
1903,49.0,63.0
1904,50.0,63.0
1905,50.0,63.0
1906,51.0,64.0
1907,51.0,63.0
1908,51.0,63.0
1909,51.0,63.0
1910,51.0,63.0
1911,50.0,63.0
1912,51.0,63.0
1913,52.0,62.0
1914,53.0,62.0
1915,53.0,62.0
1916,52.0,61.0
1917,51.0,60.0
1918,52.0,60.0
1919,51.0,59.0
1920,51.0,59.0
1921,52.0,60.0
1922,53.0,61.0
1923,54.0,60.0
1924,55.00000000000001,60.0
1925,54.0,59.0
1926,54.0,60.0
1927,54.0,60.0
1928,55.00000000000001,61.0
1929,54.0,61.0
1930,55.00000000000001,62.0
1931,55.00000000000001,62.0
1932,54.0,62.0
1933,55.00000000000001,61.0
1934,56.00000000000001,61.0
1935,55.00000000000001,60.0
1936,55.00000000000001,60.0
1937,55.00000000000001,60.0
1938,56.00000000000001,60.0
1939,56.99999999999999,61.0
1940,56.00000000000001,60.0
1941,55.00000000000001,59.0
1942,55.00000000000001,59.0
1943,56.00000000000001,60.0
1944,56.00000000000001,60.0
1945,56.99999999999999,61.0
1946,56.99999999999999,61.0
1947,56.99999999999999,60.0
1948,57.99999999999999,60.0
1949,59.0,60.0
1950,59.0,59.0
1951,60.0,59.0
1952,60.0,59.0
1953,59.0,57.99999999999999
1954,60.0,59.0
1955,60.0,59.0
1956,60.0,59.0
1957,61.0,60.0
1958,61.0,60.0
1959,61.0,60.0
1960,62.0,61.0
1961,61.0,60.0
1962,61.0,60.0
1963,60.0,59.0
1964,60.0,59.0
1965,60.0,59.0
1966,59.0,57.99999999999999
1967,59.0,59.0
1968,57.99999999999999,59.0
1969,59.0,60.0
1970,59.0,60.0
1971,57.99999999999999,59.0
1972,57.99999999999999,59.0
1973,57.99999999999999,59.0
1974,57.99999999999999,59.0
1975,56.99999999999999,59.0
1976,56.99999999999999,60.0
1977,56.99999999999999,59.0
1978,57.99999999999999,59.0
1979,57.99999999999999,59.0
1980,56.99999999999999,57.99999999999999
1981,56.00000000000001,56.99999999999999
1982,55.00000000000001,56.00000000000001
1983,54.0,56.00000000000001
1984,53.0,55.00000000000001
1985,53.0,56.00000000000001
1986,52.0,56.00000000000001
1987,53.0,56.99999999999999
1988,53.0,56.99999999999999
1989,53.0,56.99999999999999
1990,53.0,56.99999999999999
1991,53.0,56.99999999999999
1992,53.0,56.99999999999999
1993,53.0,56.99999999999999
1994,53.0,56.99999999999999
1995,52.0,56.00000000000001
1996,53.0,56.00000000000001
1997,54.0,56.00000000000001
1998,54.0,55.00000000000001
1999,55.00000000000001,56.00000000000001
2000,55.00000000000001,56.00000000000001
2001,56.00000000000001,56.00000000000001
2002,56.99999999999999,56.00000000000001
2003,56.99999999999999,55.00000000000001
2004,56.99999999999999,55.00000000000001
2005,57.99999999999999,55.00000000000001
2006,57.99999999999999,55.00000000000001
2007,57.99999999999999,56.00000000000001
2008,59.0,56.00000000000001
2009,60.0,56.00000000000001
2010,61.0,56.99999999999999
2011,62.0,56.99999999999999
2012,62.0,56.99999999999999
2013,61.0,57.99999999999999
2014,61.0,59.0
2015,61.0,57.99999999999999
2016,61.0,59.0
2017,62.0,60.0
2018,61.0,60.0
2019,62.0,61.0
2020,61.0,60.0
2021,60.0,59.0
2022,59.0,59.0
2023,59.0,60.0
2024,59.0,60.0
2025,59.0,60.0
2026,60.0,60.0
2027,61.0,61.0
2028,60.0,60.0
2029,60.0,60.0
2030,60.0,60.0
2031,59.0,59.0
2032,60.0,59.0
2033,60.0,60.0
2034,59.0,60.0
2035,60.0,61.0
2036,60.0,61.0
2037,59.0,61.0
2038,59.0,62.0
2039,59.0,62.0
2040,59.0,62.0
2041,59.0,62.0
2042,59.0,62.0
2043,57.99999999999999,61.0
2044,59.0,62.0
2045,59.0,62.0
2046,59.0,62.0
2047,59.0,63.0
2048,59.0,63.0
2049,59.0,63.0
2050,59.0,63.0
2051,57.99999999999999,62.0
2052,57.99999999999999,62.0
2053,59.0,63.0
2054,57.99999999999999,62.0
2055,57.99999999999999,62.0
2056,56.99999999999999,61.0
2057,56.00000000000001,60.0
2058,55.00000000000001,59.0
2059,54.0,57.99999999999999
2060,54.0,57.99999999999999
2061,54.0,59.0
2062,54.0,59.0
2063,54.0,59.0
2064,53.0,59.0
2065,54.0,60.0
2066,55.00000000000001,61.0
2067,54.0,60.0
2068,55.00000000000001,61.0
2069,55.00000000000001,61.0
2070,55.00000000000001,61.0
2071,56.00000000000001,62.0
2072,56.00000000000001,63.0
2073,56.00000000000001,63.0
2074,56.99999999999999,64.0
2075,57.99999999999999,65.0
2076,57.99999999999999,65.0
2077,59.0,66.0
2078,59.0,66.0
2079,59.0,66.0
2080,59.0,66.0
2081,60.0,66.0
2082,60.0,66.0
2083,61.0,66.0
2084,62.0,67.0
2085,61.0,66.0
2086,62.0,67.0
2087,62.0,67.0
2088,61.0,66.0
2089,61.0,65.0
2090,61.0,66.0
2091,60.0,66.0
2092,60.0,66.0
2093,60.0,66.0
2094,59.0,66.0
2095,60.0,67.0
2096,59.0,66.0
2097,59.0,66.0
2098,59.0,67.0
2099,59.0,67.0
2100,59.0,67.0
2101,57.99999999999999,66.0
2102,57.99999999999999,66.0
2103,59.0,66.0
2104,59.0,66.0
2105,59.0,66.0
2106,57.99999999999999,66.0
2107,59.0,66.0
2108,57.99999999999999,65.0
2109,57.99999999999999,65.0
2110,56.99999999999999,64.0
2111,56.99999999999999,64.0
2112,56.00000000000001,63.0
2113,56.99999999999999,63.0
2114,56.99999999999999,63.0
2115,56.99999999999999,63.0
2116,57.99999999999999,63.0
2117,57.99999999999999,63.0
2118,59.0,63.0
2119,57.99999999999999,62.0
2120,59.0,63.0
2121,60.0,64.0
2122,61.0,64.0
2123,61.0,64.0
2124,60.0,63.0
2125,61.0,64.0
2126,60.0,63.0
2127,60.0,62.0
2128,60.0,62.0
2129,61.0,63.0
2130,61.0,63.0
2131,62.0,64.0
2132,62.0,64.0
2133,61.0,64.0
2134,62.0,65.0
2135,61.0,64.0
2136,61.0,63.0
2137,62.0,63.0
2138,62.0,63.0
2139,61.0,62.0
2140,61.0,62.0
2141,62.0,63.0
2142,62.0,62.0
2143,63.0,63.0
2144,63.0,63.0
2145,62.0,62.0
2146,61.0,61.0
2147,61.0,61.0
2148,61.0,60.0
2149,61.0,60.0
2150,62.0,61.0
2151,63.0,62.0
2152,63.0,62.0
2153,62.0,61.0
2154,62.0,61.0
2155,62.0,61.0
2156,63.0,62.0
2157,64.0,63.0
2158,64.0,63.0
2159,64.0,63.0
2160,64.0,63.0
2161,65.0,63.0
2162,66.0,64.0
2163,66.0,65.0
2164,67.0,65.0
2165,66.0,64.0
2166,66.0,64.0
2167,67.0,65.0
2168,67.0,65.0
2169,66.0,64.0
2170,66.0,64.0
2171,65.0,63.0
2172,64.0,63.0
2173,65.0,64.0
2174,64.0,63.0
2175,63.0,63.0
2176,62.0,62.0
2177,62.0,62.0
2178,62.0,61.0
2179,63.0,61.0
2180,64.0,62.0
2181,64.0,62.0
2182,64.0,62.0
2183,64.0,62.0
2184,63.0,61.0
